quantidadeItemVenda,precoUnitarioItemVenda,idProduto,idVenda
10,0.0,56,945
12,0.0,65,672
6,0.0,68,437
1,0.0,31,594
4,0.0,4,643
1,0.0,76,826
8,0.0,16,940
2,0.0,94,332
3,0.0,19,438
4,0.0,88,261
2,0.0,38,174
7,0.0,72,532
3,0.0,18,550
3,0.0,91,91
4,0.0,97,645
3,0.0,20,334
1,0.0,93,149
7,0.0,7,852
8,0.0,11,625
4,0.0,76,27
6,0.0,50,620
11,0.0,29,220
4,0.0,1,358
6,0.0,36,194
4,0.0,69,192
12,0.0,61,795
5,0.0,57,60
11,0.0,68,436
5,0.0,27,144
1,0.0,80,203
4,0.0,84,874
11,0.0,74,581
12,0.0,61,455
12,0.0,85,534
5,0.0,2,998
4,0.0,89,973
11,0.0,12,747
4,0.0,74,752
11,0.0,80,484
4,0.0,3,142
9,0.0,95,834
3,0.0,65,824
4,0.0,54,208
1,0.0,69,976
1,0.0,92,143
8,0.0,87,323
4,0.0,32,208
11,0.0,17,134
4,0.0,48,981
2,0.0,69,637
10,0.0,64,423
3,0.0,75,194
8,0.0,66,701
5,0.0,16,821
2,0.0,85,853
2,0.0,6,302
2,0.0,28,137
8,0.0,11,614
9,0.0,23,823
9,0.0,47,704
10,0.0,45,483
3,0.0,78,550
7,0.0,90,943
11,0.0,65,191
9,0.0,40,257
9,0.0,77,494
6,0.0,24,648
7,0.0,56,755
8,0.0,22,174
4,0.0,96,775
8,0.0,98,619
7,0.0,9,992
7,0.0,25,672
1,0.0,9,625
6,0.0,49,53
7,0.0,78,300
6,0.0,92,758
7,0.0,94,946
12,0.0,20,946
11,0.0,36,287
5,0.0,45,772
6,0.0,95,11
4,0.0,63,943
6,0.0,33,762
4,0.0,43,45
10,0.0,100,411
6,0.0,25,666
2,0.0,69,850
5,0.0,86,257
5,0.0,6,88
7,0.0,11,899
10,0.0,83,855
1,0.0,61,781
6,0.0,48,919
4,0.0,43,236
12,0.0,25,234
4,0.0,83,190
2,0.0,53,503
6,0.0,72,929
10,0.0,33,326
4,0.0,8,735
10,0.0,69,20
1,0.0,74,736
11,0.0,35,818
8,0.0,16,665
1,0.0,30,789
12,0.0,87,174
4,0.0,45,580
11,0.0,5,347
11,0.0,71,627
1,0.0,48,417
3,0.0,51,118
5,0.0,70,856
5,0.0,65,401
2,0.0,49,947
3,0.0,15,976
7,0.0,43,192
5,0.0,9,899
8,0.0,30,560
2,0.0,54,974
8,0.0,19,16
12,0.0,72,320
3,0.0,74,96
7,0.0,48,783
9,0.0,55,17
5,0.0,24,65
8,0.0,43,321
2,0.0,85,182
9,0.0,21,91
5,0.0,12,292
8,0.0,57,110
8,0.0,3,263
9,0.0,53,309
1,0.0,28,353
2,0.0,13,949
12,0.0,49,784
11,0.0,56,250
1,0.0,100,372
7,0.0,55,649
11,0.0,64,297
2,0.0,2,104
7,0.0,57,313
8,0.0,18,102
7,0.0,44,415
3,0.0,2,8
9,0.0,66,475
2,0.0,20,647
3,0.0,9,450
11,0.0,33,348
10,0.0,30,250
6,0.0,39,481
6,0.0,31,318
1,0.0,100,791
5,0.0,87,894
10,0.0,9,44
10,0.0,93,557
8,0.0,61,450
5,0.0,76,302
8,0.0,23,664
12,0.0,33,131
5,0.0,22,714
3,0.0,55,451
7,0.0,14,769
4,0.0,81,261
9,0.0,53,454
3,0.0,90,896
8,0.0,81,419
9,0.0,8,435
8,0.0,55,570
8,0.0,5,625
7,0.0,62,485
4,0.0,14,420
11,0.0,26,528
6,0.0,19,224
1,0.0,79,238
8,0.0,17,438
11,0.0,75,632
4,0.0,83,59
7,0.0,49,582
5,0.0,64,359
7,0.0,5,241
9,0.0,28,92
6,0.0,72,365
2,0.0,48,635
10,0.0,31,691
2,0.0,80,216
11,0.0,68,379
2,0.0,96,219
6,0.0,100,806
10,0.0,9,535
5,0.0,5,852
6,0.0,87,211
4,0.0,46,368
12,0.0,48,224
7,0.0,74,133
10,0.0,98,606
6,0.0,33,389
1,0.0,55,753
7,0.0,79,478
12,0.0,24,46
10,0.0,37,338
7,0.0,34,125
1,0.0,51,767
9,0.0,76,458
3,0.0,31,581
1,0.0,25,119
6,0.0,4,125
9,0.0,3,644
8,0.0,68,865
3,0.0,72,747
5,0.0,5,675
3,0.0,29,289
12,0.0,1,378
5,0.0,75,888
6,0.0,40,46
11,0.0,20,108
1,0.0,38,101
8,0.0,59,636
12,0.0,73,714
7,0.0,52,644
7,0.0,98,309
12,0.0,8,535
4,0.0,56,325
2,0.0,52,228
4,0.0,53,646
7,0.0,1,633
6,0.0,82,813
6,0.0,31,488
1,0.0,72,193
4,0.0,27,853
4,0.0,18,680
5,0.0,12,540
9,0.0,71,941
6,0.0,37,391
8,0.0,30,876
6,0.0,61,517
8,0.0,18,617
5,0.0,27,123
7,0.0,75,810
8,0.0,35,878
9,0.0,73,570
4,0.0,3,583
9,0.0,93,491
5,0.0,92,647
1,0.0,12,670
7,0.0,16,882
3,0.0,17,967
10,0.0,94,791
2,0.0,82,427
8,0.0,66,265
12,0.0,50,280
2,0.0,56,580
11,0.0,58,103
10,0.0,23,843
12,0.0,12,841
10,0.0,67,622
7,0.0,11,613
6,0.0,7,419
10,0.0,32,94
5,0.0,41,669
9,0.0,5,512
5,0.0,55,672
4,0.0,86,146
9,0.0,9,569
4,0.0,4,589
9,0.0,61,405
1,0.0,40,39
9,0.0,84,719
2,0.0,84,621
5,0.0,77,853
12,0.0,35,273
6,0.0,94,52
7,0.0,8,130
8,0.0,98,745
1,0.0,51,233
7,0.0,62,372
4,0.0,91,620
11,0.0,61,68
6,0.0,50,979
4,0.0,33,499
5,0.0,12,631
3,0.0,46,958
11,0.0,61,780
2,0.0,12,542
12,0.0,78,388
3,0.0,33,699
5,0.0,54,603
9,0.0,73,886
4,0.0,84,416
2,0.0,2,867
7,0.0,86,407
2,0.0,100,245
6,0.0,84,761
6,0.0,76,600
5,0.0,55,997
5,0.0,58,787
1,0.0,92,883
11,0.0,65,228
5,0.0,48,217
3,0.0,79,598
5,0.0,88,769
5,0.0,39,234
9,0.0,20,436
6,0.0,65,295
10,0.0,63,675
3,0.0,69,302
5,0.0,42,101
7,0.0,58,607
7,0.0,9,294
8,0.0,100,562
2,0.0,14,503
7,0.0,9,734
8,0.0,97,972
4,0.0,72,803
6,0.0,15,293
12,0.0,83,585
11,0.0,66,847
5,0.0,76,68
8,0.0,45,158
12,0.0,41,958
8,0.0,44,903
7,0.0,21,972
3,0.0,62,232
3,0.0,97,347
12,0.0,14,548
11,0.0,69,29
5,0.0,5,269
8,0.0,35,171
11,0.0,71,658
10,0.0,62,57
5,0.0,24,955
5,0.0,44,170
5,0.0,90,842
9,0.0,76,288
3,0.0,8,12
10,0.0,18,397
5,0.0,17,424
11,0.0,99,233
12,0.0,99,935
3,0.0,29,941
9,0.0,59,453
4,0.0,54,200
12,0.0,97,971
10,0.0,75,995
1,0.0,68,734
9,0.0,39,562
5,0.0,91,726
9,0.0,100,825
12,0.0,30,644
12,0.0,80,527
8,0.0,81,441
11,0.0,99,726
10,0.0,8,626
2,0.0,28,329
1,0.0,56,164
10,0.0,78,331
10,0.0,95,611
4,0.0,11,119
2,0.0,37,830
1,0.0,16,177
11,0.0,21,581
4,0.0,12,189
4,0.0,28,840
7,0.0,53,593
12,0.0,64,903
1,0.0,79,803
10,0.0,90,553
1,0.0,19,900
7,0.0,64,908
12,0.0,3,136
12,0.0,82,870
5,0.0,17,450
9,0.0,60,891
5,0.0,29,171
11,0.0,90,706
8,0.0,6,560
2,0.0,45,267
1,0.0,41,38
9,0.0,53,419
11,0.0,74,282
5,0.0,58,849
9,0.0,82,950
3,0.0,24,973
4,0.0,64,38
8,0.0,12,524
4,0.0,77,515
6,0.0,77,1
5,0.0,68,179
5,0.0,76,943
3,0.0,98,86
2,0.0,52,688
1,0.0,92,547
11,0.0,29,403
1,0.0,83,657
2,0.0,56,97
4,0.0,58,768
8,0.0,83,509
1,0.0,40,394
3,0.0,18,881
4,0.0,3,473
9,0.0,4,819
4,0.0,4,97
12,0.0,25,120
2,0.0,31,385
1,0.0,23,851
9,0.0,22,148
2,0.0,4,884
9,0.0,59,274
4,0.0,85,505
9,0.0,80,680
10,0.0,22,492
9,0.0,22,645
3,0.0,79,575
1,0.0,92,53
2,0.0,26,942
3,0.0,52,659
11,0.0,46,573
4,0.0,76,976
2,0.0,57,829
4,0.0,32,472
6,0.0,54,76
12,0.0,90,918
6,0.0,36,50
4,0.0,51,433
2,0.0,69,481
12,0.0,71,370
8,0.0,42,257
7,0.0,80,671
8,0.0,71,875
3,0.0,31,875
11,0.0,29,315
7,0.0,43,235
9,0.0,80,730
11,0.0,40,85
2,0.0,38,1
8,0.0,25,464
3,0.0,5,891
10,0.0,84,356
7,0.0,58,450
4,0.0,35,801
10,0.0,47,919
7,0.0,46,792
12,0.0,73,237
8,0.0,93,221
4,0.0,86,265
5,0.0,43,279
7,0.0,3,349
5,0.0,35,130
9,0.0,31,828
4,0.0,7,817
12,0.0,28,881
2,0.0,16,339
12,0.0,56,480
11,0.0,44,677
1,0.0,44,524
4,0.0,13,248
3,0.0,44,627
5,0.0,25,370
6,0.0,72,484
11,0.0,91,143
1,0.0,41,237
6,0.0,88,185
8,0.0,61,948
2,0.0,57,901
7,0.0,24,696
8,0.0,96,770
10,0.0,18,404
10,0.0,88,167
10,0.0,53,405
2,0.0,57,326
7,0.0,27,83
11,0.0,87,290
9,0.0,57,192
9,0.0,22,748
12,0.0,54,819
9,0.0,62,51
11,0.0,24,419
6,0.0,48,686
11,0.0,25,347
1,0.0,15,92
9,0.0,60,757
1,0.0,82,867
3,0.0,85,794
10,0.0,88,920
4,0.0,84,398
9,0.0,20,599
4,0.0,74,192
2,0.0,6,770
11,0.0,14,987
3,0.0,71,224
1,0.0,94,70
6,0.0,96,264
11,0.0,41,248
2,0.0,34,784
10,0.0,24,239
11,0.0,69,839
2,0.0,82,257
12,0.0,37,749
12,0.0,81,27
4,0.0,69,984
6,0.0,64,661
2,0.0,11,233
2,0.0,63,851
2,0.0,87,910
10,0.0,4,92
11,0.0,82,987
10,0.0,5,263
9,0.0,64,636
2,0.0,86,730
3,0.0,9,854
6,0.0,23,283
4,0.0,61,6
2,0.0,77,748
8,0.0,67,174
12,0.0,60,51
6,0.0,30,404
11,0.0,27,233
11,0.0,43,195
10,0.0,28,720
12,0.0,34,386
2,0.0,53,544
10,0.0,65,110
8,0.0,5,20
12,0.0,77,182
9,0.0,12,133
10,0.0,78,211
11,0.0,14,663
4,0.0,21,280
7,0.0,17,732
8,0.0,67,371
3,0.0,65,669
6,0.0,34,984
6,0.0,53,918
9,0.0,90,740
6,0.0,53,67
2,0.0,60,213
4,0.0,4,211
1,0.0,4,396
11,0.0,29,474
8,0.0,15,643
8,0.0,19,142
5,0.0,85,190
9,0.0,49,473
3,0.0,46,687
12,0.0,11,441
9,0.0,57,275
2,0.0,69,976
11,0.0,93,186
3,0.0,16,887
10,0.0,46,2
3,0.0,15,357
3,0.0,91,871
6,0.0,72,284
11,0.0,72,623
8,0.0,28,202
10,0.0,60,769
9,0.0,52,94
2,0.0,1,156
4,0.0,37,496
8,0.0,19,340
9,0.0,99,788
8,0.0,34,398
2,0.0,6,817
1,0.0,42,871
7,0.0,3,609
10,0.0,55,490
5,0.0,21,110
9,0.0,37,588
10,0.0,31,890
10,0.0,48,471
11,0.0,50,449
12,0.0,32,97
10,0.0,4,432
6,0.0,12,823
5,0.0,48,199
12,0.0,9,857
6,0.0,88,267
11,0.0,46,134
8,0.0,74,453
7,0.0,44,767
5,0.0,100,160
10,0.0,66,102
8,0.0,65,306
7,0.0,52,74
6,0.0,96,985
3,0.0,54,32
8,0.0,45,790
5,0.0,96,589
11,0.0,70,234
2,0.0,6,692
7,0.0,11,577
7,0.0,87,937
9,0.0,31,482
2,0.0,75,932
1,0.0,14,748
7,0.0,57,715
7,0.0,28,585
2,0.0,9,451
1,0.0,56,223
12,0.0,48,388
3,0.0,42,69
2,0.0,59,885
1,0.0,79,453
4,0.0,51,759
7,0.0,1,486
11,0.0,75,792
4,0.0,80,269
12,0.0,79,211
1,0.0,72,351
9,0.0,57,380
10,0.0,31,367
2,0.0,99,698
11,0.0,20,318
3,0.0,49,911
4,0.0,8,577
2,0.0,46,578
4,0.0,32,522
2,0.0,48,224
10,0.0,43,993
5,0.0,87,549
10,0.0,97,865
12,0.0,40,939
3,0.0,11,24
4,0.0,40,276
5,0.0,91,750
10,0.0,58,67
1,0.0,40,546
4,0.0,94,790
12,0.0,10,75
1,0.0,47,914
2,0.0,82,824
3,0.0,1,257
12,0.0,5,777
2,0.0,97,876
6,0.0,23,384
3,0.0,41,225
6,0.0,37,374
8,0.0,9,212
9,0.0,36,967
5,0.0,20,306
11,0.0,54,994
5,0.0,72,163
11,0.0,4,701
9,0.0,43,305
4,0.0,10,976
11,0.0,71,421
3,0.0,91,569
8,0.0,10,937
2,0.0,15,448
7,0.0,53,662
3,0.0,2,584
1,0.0,21,577
1,0.0,68,102
5,0.0,13,707
5,0.0,8,636
2,0.0,78,718
3,0.0,32,635
7,0.0,13,703
12,0.0,58,612
4,0.0,62,131
5,0.0,90,689
3,0.0,64,397
11,0.0,80,943
10,0.0,64,811
10,0.0,23,987
7,0.0,15,536
6,0.0,89,131
4,0.0,70,606
7,0.0,34,401
3,0.0,40,131
5,0.0,53,818
8,0.0,3,899
6,0.0,52,137
12,0.0,57,643
10,0.0,11,438
2,0.0,78,120
6,0.0,41,941
2,0.0,66,794
6,0.0,52,28
9,0.0,98,108
9,0.0,31,303
11,0.0,35,978
12,0.0,66,445
7,0.0,84,923
10,0.0,8,328
6,0.0,13,173
8,0.0,62,48
9,0.0,24,571
4,0.0,74,772
9,0.0,61,176
4,0.0,62,76
1,0.0,37,956
9,0.0,64,156
3,0.0,23,846
1,0.0,40,163
2,0.0,4,706
9,0.0,38,158
10,0.0,53,364
10,0.0,18,681
2,0.0,2,570
1,0.0,99,211
2,0.0,25,648
2,0.0,82,820
11,0.0,35,132
4,0.0,98,385
10,0.0,34,681
5,0.0,52,733
11,0.0,93,75
1,0.0,25,685
2,0.0,18,903
12,0.0,69,72
3,0.0,23,584
11,0.0,11,212
5,0.0,15,616
1,0.0,2,160
7,0.0,85,10
6,0.0,92,273
3,0.0,25,819
7,0.0,34,182
5,0.0,52,448
8,0.0,55,295
10,0.0,7,330
5,0.0,83,732
5,0.0,9,866
6,0.0,72,642
8,0.0,4,6
9,0.0,78,49
7,0.0,10,534
8,0.0,35,434
2,0.0,90,163
1,0.0,75,970
12,0.0,91,424
4,0.0,31,46
6,0.0,91,631
12,0.0,63,651
5,0.0,41,833
10,0.0,64,856
5,0.0,8,780
6,0.0,73,737
4,0.0,97,545
7,0.0,4,452
9,0.0,42,775
1,0.0,14,518
9,0.0,1,130
6,0.0,77,525
5,0.0,34,203
7,0.0,27,479
4,0.0,34,813
9,0.0,90,582
10,0.0,19,41
1,0.0,15,231
8,0.0,84,606
9,0.0,56,965
2,0.0,9,617
7,0.0,55,536
2,0.0,66,791
4,0.0,96,455
12,0.0,33,934
6,0.0,34,287
6,0.0,70,535
6,0.0,74,764
3,0.0,6,409
2,0.0,6,429
11,0.0,58,775
12,0.0,66,166
2,0.0,94,480
12,0.0,89,476
5,0.0,5,235
5,0.0,66,659
6,0.0,66,90
3,0.0,42,592
1,0.0,74,788
1,0.0,70,898
12,0.0,40,645
9,0.0,71,328
6,0.0,26,603
5,0.0,31,576
12,0.0,76,319
4,0.0,46,872
8,0.0,51,332
2,0.0,29,6
11,0.0,68,659
6,0.0,81,820
5,0.0,1,513
3,0.0,15,60
3,0.0,41,58
6,0.0,99,427
8,0.0,9,945
11,0.0,84,338
8,0.0,66,638
8,0.0,47,965
7,0.0,11,826
10,0.0,33,721
6,0.0,52,769
4,0.0,16,824
7,0.0,83,218
3,0.0,92,681
4,0.0,4,511
11,0.0,44,641
8,0.0,37,171
3,0.0,11,127
9,0.0,28,589
5,0.0,8,205
7,0.0,47,32
1,0.0,41,568
4,0.0,26,922
7,0.0,69,900
12,0.0,28,6
8,0.0,94,785
11,0.0,97,953
11,0.0,71,870
12,0.0,66,911
4,0.0,26,93
10,0.0,46,899
5,0.0,91,384
3,0.0,64,43
11,0.0,33,54
5,0.0,12,554
1,0.0,12,933
1,0.0,37,761
9,0.0,35,887
4,0.0,25,649
5,0.0,94,921
7,0.0,85,741
11,0.0,25,24
5,0.0,24,561
6,0.0,26,517
8,0.0,80,739
8,0.0,77,254
3,0.0,42,307
7,0.0,17,201
10,0.0,4,381
10,0.0,75,451
12,0.0,71,350
7,0.0,67,696
6,0.0,14,855
7,0.0,29,50
11,0.0,87,837
4,0.0,1,811
9,0.0,69,87
6,0.0,59,504
12,0.0,77,604
8,0.0,25,667
1,0.0,65,423
11,0.0,91,148
4,0.0,90,456
5,0.0,39,382
10,0.0,11,460
7,0.0,50,489
7,0.0,10,641
10,0.0,87,150
4,0.0,80,612
7,0.0,79,600
11,0.0,49,120
5,0.0,79,289
10,0.0,39,75
7,0.0,43,995
7,0.0,45,263
1,0.0,21,307
2,0.0,3,613
4,0.0,89,75
12,0.0,81,850
1,0.0,47,539
8,0.0,6,244
4,0.0,17,86
3,0.0,55,851
4,0.0,52,461
10,0.0,62,5
12,0.0,100,747
4,0.0,32,526
7,0.0,35,747
1,0.0,14,701
1,0.0,52,287
10,0.0,9,693
12,0.0,96,706
10,0.0,8,4
6,0.0,83,578
4,0.0,96,333
7,0.0,4,577
9,0.0,76,593
9,0.0,25,187
3,0.0,61,686
11,0.0,12,657
12,0.0,43,992
7,0.0,48,258
11,0.0,22,949
12,0.0,46,632
4,0.0,34,357
12,0.0,59,323
8,0.0,46,826
10,0.0,94,783
11,0.0,64,153
8,0.0,40,636
6,0.0,15,407
5,0.0,63,750
3,0.0,82,264
1,0.0,58,12
11,0.0,1,473
12,0.0,84,202
1,0.0,67,803
4,0.0,12,323
5,0.0,33,177
6,0.0,93,962
10,0.0,65,218
4,0.0,97,941
1,0.0,94,423
6,0.0,68,471
11,0.0,39,720
12,0.0,64,284
4,0.0,39,205
8,0.0,8,489
4,0.0,39,23
8,0.0,44,447
11,0.0,80,960
12,0.0,81,584
3,0.0,40,885
10,0.0,36,5
1,0.0,60,38
12,0.0,38,743
5,0.0,62,207
2,0.0,29,435
12,0.0,19,493
3,0.0,81,322
1,0.0,89,984
4,0.0,99,750
2,0.0,30,561
5,0.0,44,553
10,0.0,99,773
8,0.0,11,617
4,0.0,1,932
8,0.0,12,913
4,0.0,58,398
10,0.0,2,230
7,0.0,44,661
2,0.0,22,488
4,0.0,72,106
5,0.0,57,804
11,0.0,94,366
12,0.0,18,194
4,0.0,29,648
10,0.0,30,376
12,0.0,1,535
5,0.0,27,990
10,0.0,82,925
10,0.0,86,264
6,0.0,36,97
10,0.0,94,670
5,0.0,52,725
9,0.0,64,397
8,0.0,44,881
11,0.0,2,715
10,0.0,61,506
3,0.0,59,921
2,0.0,99,863
3,0.0,62,101
2,0.0,43,567
8,0.0,16,470
10,0.0,24,760
5,0.0,78,820
7,0.0,30,822
11,0.0,12,276
11,0.0,47,131
6,0.0,23,721
6,0.0,95,381
4,0.0,33,20
4,0.0,95,117
1,0.0,86,880
3,0.0,77,546
6,0.0,2,218
9,0.0,40,401
6,0.0,59,560
6,0.0,91,567
5,0.0,27,638
11,0.0,61,713
5,0.0,47,872
7,0.0,43,41
2,0.0,80,11
8,0.0,1,384
12,0.0,100,47
6,0.0,79,870
4,0.0,80,704
3,0.0,54,793
10,0.0,56,841
1,0.0,1,390
6,0.0,29,476
10,0.0,82,648
11,0.0,56,702
5,0.0,70,692
2,0.0,68,772
8,0.0,84,696
1,0.0,60,980
3,0.0,94,674
2,0.0,38,186
12,0.0,44,205
5,0.0,99,995
6,0.0,52,275
4,0.0,54,615
6,0.0,33,690
8,0.0,20,176
6,0.0,16,68
5,0.0,20,547
1,0.0,13,473
10,0.0,57,279
1,0.0,76,580
6,0.0,27,657
3,0.0,10,238
4,0.0,6,147
4,0.0,76,371
3,0.0,60,40
3,0.0,20,881
8,0.0,75,253
12,0.0,35,814
9,0.0,59,269
6,0.0,28,277
3,0.0,5,893
9,0.0,9,769
2,0.0,52,477
7,0.0,81,982
1,0.0,74,256
8,0.0,4,356
12,0.0,88,265
9,0.0,49,481
3,0.0,12,867
9,0.0,34,219
6,0.0,62,659
2,0.0,76,113
2,0.0,64,767
7,0.0,6,11
8,0.0,27,509
12,0.0,5,66
4,0.0,50,855
10,0.0,24,83
6,0.0,90,15
9,0.0,41,142
1,0.0,25,931
5,0.0,96,57
5,0.0,55,513
1,0.0,100,988
7,0.0,59,898
12,0.0,80,499
8,0.0,9,926
1,0.0,56,570
10,0.0,48,144
11,0.0,71,713
3,0.0,26,335
4,0.0,94,750
1,0.0,52,622
11,0.0,53,210
12,0.0,99,642
5,0.0,36,933
5,0.0,16,897
6,0.0,76,888
6,0.0,78,662
4,0.0,60,539
7,0.0,54,564
11,0.0,55,725
1,0.0,81,416
9,0.0,54,164
8,0.0,44,446
11,0.0,20,716
9,0.0,26,350
10,0.0,38,569
6,0.0,48,777
12,0.0,27,991
4,0.0,32,152
3,0.0,35,499
10,0.0,70,476
4,0.0,42,331
7,0.0,35,268
5,0.0,31,199
12,0.0,24,483
5,0.0,17,833
3,0.0,90,458
1,0.0,2,742
7,0.0,96,307
5,0.0,17,121
5,0.0,34,781
4,0.0,42,250
7,0.0,78,669
7,0.0,85,970
9,0.0,13,222
6,0.0,34,907
10,0.0,68,353
2,0.0,87,36
4,0.0,15,505
10,0.0,47,500
2,0.0,70,574
8,0.0,26,132
4,0.0,4,973
3,0.0,56,569
6,0.0,48,314
2,0.0,88,676
8,0.0,8,861
7,0.0,45,645
2,0.0,7,189
11,0.0,4,864
9,0.0,6,405
5,0.0,91,180
9,0.0,37,266
12,0.0,89,387
2,0.0,6,880
2,0.0,17,16
5,0.0,52,98
4,0.0,47,685
2,0.0,61,153
9,0.0,46,863
12,0.0,81,940
10,0.0,19,333
8,0.0,83,605
12,0.0,93,22
6,0.0,54,501
8,0.0,81,812
1,0.0,12,769
10,0.0,82,810
4,0.0,10,435
3,0.0,43,477
1,0.0,43,294
5,0.0,4,449
9,0.0,40,383
7,0.0,23,776
3,0.0,13,902
4,0.0,92,872
3,0.0,88,600
10,0.0,5,864
5,0.0,36,421
4,0.0,60,682
10,0.0,29,245
6,0.0,8,197
5,0.0,23,446
11,0.0,15,569
11,0.0,43,389
6,0.0,70,377
9,0.0,48,360
6,0.0,1,309
7,0.0,88,901
10,0.0,12,215
9,0.0,72,974
10,0.0,28,682
2,0.0,71,958
11,0.0,33,208
7,0.0,81,59
10,0.0,1,211
10,0.0,72,334
4,0.0,18,165
3,0.0,51,991
7,0.0,73,30
4,0.0,18,116
7,0.0,98,961
12,0.0,91,757
6,0.0,64,6
3,0.0,86,707
7,0.0,85,772
3,0.0,82,471
12,0.0,64,649
5,0.0,91,210
7,0.0,47,436
8,0.0,83,148
10,0.0,52,941
12,0.0,94,308
11,0.0,93,197
12,0.0,71,16
9,0.0,38,204
3,0.0,1,137
7,0.0,54,201
4,0.0,4,610
5,0.0,83,100
3,0.0,31,118
4,0.0,38,773
11,0.0,65,119
5,0.0,54,417
5,0.0,40,366
1,0.0,18,585
7,0.0,10,58
3,0.0,79,143
3,0.0,54,566
3,0.0,82,914
4,0.0,31,923
2,0.0,50,955
11,0.0,86,930
5,0.0,52,449
11,0.0,90,247
7,0.0,88,11
11,0.0,65,127
11,0.0,34,322
1,0.0,41,318
10,0.0,33,895
11,0.0,100,606
1,0.0,28,167
12,0.0,68,83
1,0.0,23,836
9,0.0,35,504
1,0.0,97,574
5,0.0,13,512
4,0.0,87,721
12,0.0,80,345
11,0.0,27,589
4,0.0,95,630
9,0.0,88,38
7,0.0,36,657
5,0.0,88,434
6,0.0,5,375
2,0.0,63,49
12,0.0,23,270
2,0.0,58,515
9,0.0,53,355
6,0.0,39,39
5,0.0,35,580
4,0.0,20,473
11,0.0,95,589
12,0.0,70,101
9,0.0,72,696
7,0.0,57,75
6,0.0,23,886
3,0.0,88,929
6,0.0,49,444
4,0.0,70,894
5,0.0,84,711
2,0.0,10,225
4,0.0,13,578
3,0.0,64,993
5,0.0,50,886
8,0.0,32,657
8,0.0,38,179
4,0.0,80,266
11,0.0,28,671
4,0.0,31,187
9,0.0,61,483
4,0.0,47,471
2,0.0,85,470
5,0.0,69,411
12,0.0,39,148
4,0.0,82,23
6,0.0,90,124
5,0.0,43,274
3,0.0,31,654
5,0.0,46,210
7,0.0,23,880
2,0.0,66,673
1,0.0,97,437
2,0.0,32,292
6,0.0,57,519
9,0.0,93,669
8,0.0,22,33
11,0.0,65,378
2,0.0,79,878
3,0.0,29,366
10,0.0,67,43
8,0.0,21,905
12,0.0,47,612
4,0.0,94,587
7,0.0,77,943
12,0.0,71,385
3,0.0,73,946
4,0.0,28,435
4,0.0,3,88
9,0.0,66,91
8,0.0,58,723
9,0.0,82,124
6,0.0,26,493
3,0.0,27,798
8,0.0,25,346
10,0.0,76,955
4,0.0,50,24
4,0.0,96,779
11,0.0,21,239
5,0.0,1,687
6,0.0,11,237
4,0.0,53,2
7,0.0,71,829
12,0.0,97,644
7,0.0,14,478
9,0.0,76,147
11,0.0,69,861
4,0.0,20,993
8,0.0,77,780
6,0.0,39,458
12,0.0,36,27
6,0.0,41,664
12,0.0,17,65
10,0.0,37,958
3,0.0,69,854
10,0.0,20,452
9,0.0,26,942
10,0.0,34,414
8,0.0,22,619
2,0.0,11,729
4,0.0,12,156
6,0.0,22,785
6,0.0,2,66
12,0.0,36,204
8,0.0,27,981
5,0.0,48,756
4,0.0,53,181
2,0.0,55,465
9,0.0,37,967
4,0.0,73,728
2,0.0,92,136
5,0.0,79,881
9,0.0,28,527
5,0.0,31,811
10,0.0,94,960
9,0.0,94,201
2,0.0,83,56
11,0.0,16,870
7,0.0,58,68
2,0.0,32,632
7,0.0,65,642
8,0.0,79,132
6,0.0,23,618
5,0.0,32,181
1,0.0,62,692
7,0.0,53,718
4,0.0,93,874
4,0.0,60,751
5,0.0,2,896
8,0.0,62,672
9,0.0,69,921
4,0.0,47,602
12,0.0,45,239
10,0.0,82,507
6,0.0,31,630
11,0.0,39,454
9,0.0,91,973
5,0.0,49,972
1,0.0,17,357
8,0.0,69,547
7,0.0,39,853
10,0.0,21,283
4,0.0,50,796
3,0.0,39,185
7,0.0,45,18
10,0.0,41,766
5,0.0,79,247
6,0.0,88,871
11,0.0,16,888
1,0.0,45,276
3,0.0,21,204
10,0.0,9,789
3,0.0,45,437
5,0.0,46,742
9,0.0,18,949
2,0.0,95,942
10,0.0,71,197
5,0.0,96,520
11,0.0,73,69
10,0.0,94,294
8,0.0,40,374
10,0.0,83,908
8,0.0,40,637
8,0.0,82,551
8,0.0,100,193
6,0.0,71,87
7,0.0,72,854
2,0.0,37,670
6,0.0,24,806
10,0.0,92,142
5,0.0,59,915
2,0.0,64,733
9,0.0,51,551
4,0.0,72,83
12,0.0,17,558
9,0.0,52,75
12,0.0,47,339
3,0.0,34,762
9,0.0,80,924
5,0.0,92,38
7,0.0,37,426
8,0.0,56,527
10,0.0,69,280
10,0.0,79,648
12,0.0,1,254
5,0.0,9,655
9,0.0,46,939
6,0.0,49,995
5,0.0,52,65
3,0.0,44,245
11,0.0,27,551
1,0.0,58,89
7,0.0,86,135
1,0.0,74,620
3,0.0,55,541
8,0.0,61,134
8,0.0,96,192
9,0.0,73,818
2,0.0,25,135
8,0.0,58,616
8,0.0,9,732
4,0.0,9,175
10,0.0,78,15
2,0.0,69,486
11,0.0,9,854
4,0.0,38,308
7,0.0,75,867
8,0.0,34,881
2,0.0,88,706
4,0.0,61,633
